ines_simulation_id,kraken_simulation_id,network_size,event_skew,node_event_ratio,num_event_types,max_parents,parent_factor,workload_size,query_length,simulation_mode,median_selectivity,xi,latency_threshold,total_projections_placed,placements_at_cloud,graph_density,strategy_name,strategy_status,combigen_time_seconds,ines_placement_time_seconds,ines_push_pull_time_seconds,ines_total_time_seconds,kraken_total_execution_time_seconds,kraken_strategy_execution_time_seconds,all_push_central_cost,inev_cost,ines_cost,kraken_total_cost,kraken_workload_cost,kraken_average_cost_per_placement,all_push_central_latency,ines_latency,kraken_max_latency
2b2a5195-e01b-47e6-9a82-249a317b6e47,68821edd-79a9-44fc-84f7-f162f78b12d3,30,2.0,0.5,6,9,1.8,3,8,random,0.00014817957724961103,0,,2,0,0.11379310344827587,greedy,success,1.29,0.03,0.04581284523010254,0.07581284523010254,0.10041427612304688,0.08634066581726074,449720.0,141342.4214877545,3612.9319358314774,3821.894375446215,250.3879581498594,1910.9471877231074,4.0,12.0,14.0
72ea150f-9e86-423b-9bb1-acf9f283f7b9,e1d073ae-5f11-42de-b557-2c6ba2abcbf3,50,2.0,0.5,6,10,1.8,3,3,random,0.00014829417972858443,0,,3,0,0.08897959183673469,greedy,success,0.03,0.2,0.008893251419067383,0.2088932514190674,0.17797136306762695,0.11250615119934082,926615.0,310708.7819000185,58225.74494483304,18903.59734526899,18903.59734526899,6301.199115089664,5.0,14.0,9.0
058e2be6-53e5-455b-8f70-d7148455b241,940b2318-a73a-4666-b1c6-20c1aff9236a,50,2.0,0.5,6,10,1.8,3,3,random,0.0001806582158556387,0,,4,0,0.09673469387755101,greedy,success,0.34,0.31,0.0318148136138916,0.3418148136138916,0.26223325729370117,0.18570876121520996,1389045.0,586067.089020193,97693.08503444224,63762.47872669527,62762.47872669527,15940.619681673817,5.0,14.0,9.0
21ceef97-598a-429e-a609-66fc99bc219a,ea15cc2c-1c2e-460f-b017-4eabdb90d423,50,2.0,0.5,6,10,1.8,3,3,random,0.00014704616011147845,0,,5,0,0.10693877551020409,greedy,success,0.52,0.37,0.014384746551513672,0.38438474655151367,0.19405484199523926,0.11885786056518555,1219785.0,459687.99852183013,40632.11584704566,31939.62773729619,405.62773729618993,6387.925547459237,5.0,12.0,11.0
7eb78b68-ada5-4f60-8f2d-d37cac991768,853fba24-00a6-41d4-91e5-9655e8b7ea57,50,2.0,0.5,6,10,1.8,3,5,random,0.00013088510939989118,0,,5,0,0.09387755102040816,greedy,success,0.26,0.37,0.013410091400146484,0.3834100914001465,0.21138215065002441,0.13858723640441895,1348505.0,492641.41345498647,37621.21973359428,34880.289424389295,0.09415991032833751,6976.057884877859,5.0,14.0,9.0
74b9a0b3-4974-4950-87b4-c97ddbe8a83c,25f01bec-2f21-4833-b693-57cf352a5eaa,50,2.0,0.5,6,10,1.8,3,5,random,0.00013890309286761392,0,,3,0,0.09020408163265306,greedy,success,0.5,0.22,0.0316469669342041,0.2516469669342041,0.19098591804504395,0.11129498481750488,948415.0,356243.3590973801,8013.589198198618,8000.703611663137,5.373039833837625,2666.901203887712,5.0,12.0,13.0
b7866f08-a862-4190-a470-feb8d6d2d48c,1d3249ec-bc73-4d48-beec-a3c6cc273342,50,2.0,0.5,6,10,1.8,3,5,random,0.0001770755912527563,0,,6,0,0.0910204081632653,greedy,success,0.66,0.49,0.06492400169372559,0.5549240016937256,0.29564404487609863,0.22108197212219238,1223480.0,493799.8973825872,53610.57236376308,37887.399969345024,25070.45428704398,6314.566661557504,5.0,15.0,11.0
dbdaf670-5ab2-46d9-bead-0697298137d3,50dc22b8-e5ae-4b81-91e5-4fe5922d23d2,50,2.0,0.5,6,10,1.8,3,5,random,0.00015003646321314152,0,,10,0,0.09183673469387756,greedy,success,2.72,0.73,0.02196192741394043,0.7519619274139404,0.3324708938598633,0.2593069076538086,1231570.0,492939.3425060487,16815.878282634447,13977.778804994596,80.38735941481426,1397.7778804994596,5.0,12.0,14.0
ac7240eb-eb4c-4e4d-b85f-c0a953884dfe,b1a3013d-6a29-4ef4-a21a-f16f714b6f85,50,2.0,0.5,6,10,1.8,3,8,random,0.00014461842190504202,0,,8,0,0.09510204081632653,greedy,success,2.09,0.6,0.014869213104248047,0.614869213104248,0.5271878242492676,0.4530482292175293,533220.0,213360.07119197786,8130.8977905007705,1766.6581739976714,0.01784261539256494,220.83227174970892,5.0,12.0,11.0
d8d34768-c73d-4b77-b47a-71a26b5f69a0,0be217ac-c866-41b5-952d-af2f01f80d41,50,2.0,0.5,6,10,1.8,3,8,random,0.00017284918522393578,0,,7,0,0.09061224489795919,greedy,success,3.47,0.49,0.06160998344421387,0.5516099834442139,0.4077599048614502,0.3388659954071045,1238780.0,495637.54869937757,44760.2569422166,23636.641656910437,7637.126665974768,3376.663093844348,5.0,12.0,21.0
0cb353e7-dfab-4414-b767-4aa8700dd436,019d7bc5-d557-469b-93c4-7b81d42e10fd,50,2.0,0.5,6,10,1.8,3,8,random,0.00014443999168967217,0,,8,0,0.08816326530612245,greedy,success,1.68,0.56,0.03814196586608887,0.5981419658660889,0.39751195907592773,0.32837820053100586,997395.0,454340.1795344322,47492.48598656773,34385.805883331894,0.004341705641486658,4298.225735416487,5.0,16.0,10.0
1662d436-f627-4c93-8a8e-714b9b8332ab,5810afba-e556-4408-aa59-cdd351c40ab2,50,2.0,0.5,6,10,1.8,3,8,random,0.00016052049300343082,0,,10,1,0.08979591836734693,greedy,success,1.6,0.7,0.04460597038269043,0.7446059703826904,0.4222452640533447,0.3488297462463379,1681325.0,673474.3097889211,84731.40802622055,52278.67743571999,149.262829189009,5227.867743571999,5.0,12.0,15.0
d33029e9-93c2-4883-af7d-9c6c767b4546,45444d1b-e06c-4d91-b2ef-1a9d4e7cda7e,100,2.0,0.5,6,12,1.8,3,3,random,0.00016141349560417107,0,,6,0,0.05898989898989899,greedy,success,0.55,3.77,0.026449918746948242,3.7964499187469483,0.934898853302002,0.32334184646606445,2981112.0,996471.0872663958,58872.18396562698,52883.0987938575,30607.098793857494,8813.849798976249,6.0,14.0,10.0
577a84c6-24d3-4240-9a43-66c29e9d17ad,6f36e253-97f1-46ca-b9ff-292083ea3e72,100,2.0,0.5,6,12,1.8,3,3,random,0.00014357347852592513,0,,5,0,0.0596969696969697,greedy,success,0.34,3.11,0.0016450881958007812,3.1116450881958007,0.7908980846405029,0.17549896240234375,2163906.0,1082120.899586276,45664.547707086065,21857.93143200387,8918.931432003868,4371.586286400774,6.0,18.0,12.0
16bf2429-556e-411c-9899-b216383481a0,cb505dfc-6326-4d53-9070-e91cd165845f,100,2.0,0.5,6,12,1.8,3,3,random,0.00016071096740230583,0,,3,0,0.056666666666666664,greedy,success,0.13,1.76,0.009945154190063477,1.7699451541900635,0.7068700790405273,0.1334972381591797,3919128.0,1018567.2490754434,107260.85165415406,53664.851654154045,30050.85165415405,17888.283884718014,6.0,10.0,8.0
a0931c87-2286-48c7-b0eb-8b11e2c9f494,c398b8db-6894-499b-af27-c18d01e5b65a,100,2.0,0.5,6,12,1.8,3,5,random,0.0001515347557208828,0,,5,0,0.05747474747474748,greedy,success,0.83,2.97,0.01724696159362793,2.987246961593628,0.7582230567932129,0.15889286994934082,4137792.0,2068952.6897131698,49557.632818041195,14055.11863568944,20.945489363078458,2811.023727137888,6.0,15.0,24.0
ddcf312c-b22f-4ac2-87b6-0864eadcac73,746c4b9d-4eca-45c5-9e55-f636da4b938b,100,2.0,0.5,6,12,1.8,3,5,random,0.00014549207767997207,0,,6,3,0.06101010101010101,greedy,success,0.34,3.82,0.032659053802490234,3.85265905380249,0.9351301193237305,0.30828118324279785,4041054.0,2033166.2267104455,176476.825427811,84711.23262449195,45812.37530909395,14118.538770748659,6.0,18.0,18.0
ca69607d-cdef-4794-8c79-1ee206d50163,c6122f82-3fbd-4d35-bc2c-20bf42e84fda,100,2.0,0.5,6,12,1.8,3,5,random,0.000172391732407643,0,,8,2,0.05404040404040404,greedy,success,2.65,4.54,0.0723869800567627,4.612386980056763,1.8799750804901123,1.3191680908203125,2816094.0,1408600.5345760535,100057.92968483988,23988.78142695527,97.2616778911113,2998.5976783694086,6.0,18.0,12.0
f4ef70bd-7f66-4d4f-ba2e-de55cd813aab,e6f0a356-bf55-4cdc-ba97-61aabce35d2e,100,2.0,0.5,6,12,1.8,3,8,random,1.0,0,,11,2,0.05858585858585859,greedy,success,9.98,6.85,0.05953788757324219,6.909537887573242,2.7277982234954834,2.1122753620147705,4915458.0,2399137.295253984,130373.39276413248,25271.669857931243,10387.75557989811,2297.424532539204,6.0,16.0,24.0
02ab46fd-6c4e-4344-ac06-af3d51bc0f59,4023b9fd-6c68-495c-b688-d492d7e192e2,100,2.0,0.5,6,12,1.8,3,8,random,0.00016608333147919314,0,,5,0,0.06070707070707071,greedy,success,3.0,3.02,0.014934778213500977,3.034934778213501,1.2613229751586914,0.6653861999511719,4144974.0,1339107.096875442,72507.83187630023,12013.492009509675,86.04349664457105,2402.698401901935,6.0,16.0,12.0
b141d116-9a0e-4fe2-bbfa-cf18488dbd71,9a3a0369-0e93-444e-aaae-d057d8e5401f,100,2.0,0.5,6,12,1.8,3,8,random,0.00015098035857888078,0,,4,1,0.05929292929292929,greedy,success,1.75,2.58,0.03386807441711426,2.6138680744171143,0.9001438617706299,0.27600693702697754,4355904.0,1924205.2452656643,46958.80646497765,50719.93607869258,0.01543896141221331,12679.984019673146,6.0,15.0,12.0
1e7cf730-ecd1-4c11-8969-0844cd7848ad,004d83ea-1f75-4593-ac8e-aba4a50c7483,100,2.0,0.5,6,12,1.8,3,8,random,0.00015687020139167003,0,,4,0,0.06454545454545454,greedy,success,1.82,2.67,0.03093099594116211,2.700930995941162,1.4770610332489014,0.7895810604095459,4425306.0,1475343.8912744275,55121.17169355052,19695.19712595293,13377.197125952933,4923.799281488233,6.0,26.0,14.0
4b50b27a-d8a5-4a9b-a67d-b74116bf4254,512f943c-18a3-43d6-a54a-d916abb107a7,10,2.0,0.5,6,7,1.8,5,3,random,0.0001246569640347543,0,,5,0,0.16666666666666666,greedy,success,2.89,0.01,0.029594898223876953,0.039594898223876955,0.037930965423583984,0.03642416000366211,99630.0,66707.36604121637,18893.264291658146,9190.85059328245,3545.850593282449,1838.17011865649,3.0,8.0,5.0
dd0d6555-30c8-497e-b4df-095ea0e441fa,30c84005-c686-473b-aa08-1b0592612bfd,10,2.0,0.5,6,7,1.8,5,3,random,0.00011324086275163736,0,,4,0,0.15555555555555556,greedy,success,2.47,0.0,0.0480349063873291,0.0480349063873291,0.030201196670532227,0.029042959213256836,65715.0,41511.75796660138,8908.801717351871,4054.3093682928393,1700.3093682928397,1013.5773420732098,3.0,10.0,5.0
5aa40e20-33f5-4fc5-ac0b-be157f24597b,0c2df204-8190-4629-bded-0eba4115c2af,10,2.0,0.5,6,7,1.8,5,3,random,0.00012658058336575013,0,,4,0,0.15555555555555556,greedy,success,3.09,0.0,0.020582914352416992,0.020582914352416992,0.03115987777709961,0.029982328414916992,53781.0,13347.957699652947,3210.1784400091724,1155.948691982405,114.73837083172829,288.98717299560127,3.0,10.0,6.0
8b41b050-5cb1-4616-a202-b6af35bcad40,ac1c08f6-7b79-4035-9267-f5a607d78c70,10,2.0,0.5,6,7,1.8,5,3,random,0.00013188316077812406,0,,7,2,0.16666666666666666,greedy,success,3.68,0.01,0.03256702423095703,0.04256702423095703,0.011974811553955078,0.010555267333984375,90402.0,56746.260494359114,16120.58277897389,6631.1809241171795,438.036153555211,947.3115605881685,3.0,10.0,6.0
ab117196-bf84-49c4-ad68-aec68e6beb54,60f8b781-86ce-4b68-81e6-6de986a7fca0,10,2.0,0.5,6,7,1.8,5,5,random,0.00013298353494056072,0,,11,0,0.15555555555555556,greedy,success,5.95,0.01,0.047753095626831055,0.05775309562683106,0.13370275497436523,0.1316230297088623,121497.0,81092.86136514887,7857.034022496018,3420.0001134611034,23.352835825084092,310.9091012237367,3.0,10.0,6.0
5336a5aa-3233-47d4-85ad-8fa88751a7c9,94a0ec9a-940a-4a63-8572-9bc7371aff67,10,2.0,0.5,6,7,1.8,5,5,random,8.965291800463e-05,0,,8,1,0.16666666666666666,greedy,success,4.08,0.01,0.033165931701660156,0.04316593170166016,0.0684518814086914,0.06659913063049316,94419.0,63050.05651627774,9840.311716355169,3798.123466998774,497.44043681558446,474.76543337484674,3.0,10.0,13.0
143a45c1-5ac0-4a6f-8707-6ed5d7fc9e18,04cd55aa-82e6-4367-b941-01a80536dd20,10,2.0,0.5,6,7,1.8,5,5,random,0.0001558392996018303,0,,11,0,0.16666666666666666,greedy,success,9.83,0.01,0.0422511100769043,0.0522511100769043,0.13443589210510254,0.13217496871948242,53952.0,36394.32891814643,22076.04064416987,5727.892397333645,98.86386919281969,520.717490666695,3.0,10.0,7.0
0bf540eb-2998-49a6-855e-542627668946,a2d6ff25-5f53-4707-bd30-ab11b464c971,10,2.0,0.5,6,7,1.8,5,5,random,0.00015318264728001512,0,,2,0,0.15555555555555556,greedy,success,6.81,0.0,0.03804588317871094,0.03804588317871094,0.032936811447143555,0.031829833984375,77016.0,47582.00307187334,4373.71395326625,1774.0846328783302,1774.0846328783302,887.0423164391651,3.0,17.0,7.0
0c0fbe66-5190-46eb-a8c2-acbf0be53c97,34797874-240f-4fd5-87a4-1b39700e843b,10,2.0,0.5,6,7,1.8,5,8,random,0.00012293436156770088,0,,15,0,0.15555555555555556,greedy,success,26.03,0.02,0.021318912506103516,0.04131891250610352,0.18071866035461426,0.17799019813537598,124098.0,82797.42648423507,15711.79893541381,3155.2987840096052,1.260544571074545e-09,210.35325226730703,3.0,10.0,6.0
